KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001085001,T001085002,T001085003
11101,1,さいたま市西区,,0,,,37881,26800,9453
111010010,2,さいたま市西区,宮前町,0,,,1354,970,345
111010020,3,さいたま市西区,三橋,0,,,5466,3342,1831
11101002005,4,さいたま市西区,三橋五丁目,0,,,1544,895,602
11101002006,4,さいたま市西区,三橋六丁目,0,,,3922,2447,1229
111010030,3,さいたま市西区,大字指扇,0,,,7314,4771,2256
11101003001,4,さいたま市西区,大字指扇,0,,,195,132,44
11101003002,4,さいたま市西区,大字指扇,0,,,1839,1419,394
11101003003,4,さいたま市西区,大字指扇,0,,,3288,2016,1158
11101003004,4,さいたま市西区,大字指扇,0,,,1992,1204,660
111010040,2,さいたま市西区,大字指扇領別所,0,,,1254,936,298
111010050,2,さいたま市西区,大字宝来,0,,,1681,931,613
111010060,2,さいたま市西区,大字峰岸,0,,,300,152,5
111010070,2,さいたま市西区,大字指扇領辻,0,,,155,151,1
111010080,2,さいたま市西区,大字中釘,0,,,640,527,18
111010090,2,さいたま市西区,大字高木,0,,,1050,928,96
111010100,2,さいたま市西区,大字清河寺,0,,,429,395,27
111010110,2,さいたま市西区,大字内野本郷,0,,,2115,1634,452
111010120,2,さいたま市西区,大字西新井,0,,,238,227,6
111010130,2,さいたま市西区,大字平方領領家,0,,,112,103,8
111010140,2,さいたま市西区,大字西遊馬,0,,,1875,1283,541
111010150,2,さいたま市西区,大字土屋,0,,,1471,925,510
111010160,2,さいたま市西区,大字二ツ宮,0,,,831,716,86
111010170,2,さいたま市西区,大字飯田新田,0,,,391,287,5
111010180,2,さいたま市西区,大字塚本,0,,,11,11,-
111010190,2,さいたま市西区,大字植田谷本村新田,0,,,8,8,-
111010200,3,さいたま市西区,湯木町,0,,,74,63,10
11101020001,4,さいたま市西区,湯木町一丁目,0,,,37,26,10
11101020002,4,さいたま市西区,湯木町二丁目,0,,,37,37,-
111010210,3,さいたま市西区,塚本町,0,,,113,110,1
11101021001,4,さいたま市西区,塚本町一丁目,0,,,20,19,-
11101021002,4,さいたま市西区,塚本町二丁目,0,,,42,40,1
11101021003,4,さいたま市西区,塚本町三丁目,0,,,51,51,-
111010220,3,さいたま市西区,プラザ,0,,,1333,1269,47
11101022001,4,さいたま市西区,プラザ,0,,,496,454,38
11101022002,4,さいたま市西区,プラザ,0,,,837,815,9
111010230,2,さいたま市西区,大字島根,0,,,445,373,61
111010240,2,さいたま市西区,大字三条町,0,,,192,181,7
111010250,2,さいたま市西区,大字植田谷本,0,,,1161,1014,122
111010260,2,さいたま市西区,大字中野林,0,,,814,739,57
111010270,2,さいたま市西区,大字飯田,0,,,406,346,57
111010280,2,さいたま市西区,大字水判土,0,,,595,451,126
111010290,2,さいたま市西区,大字佐知川,0,,,2905,2030,762
111010300,2,さいたま市西区,大字昭和,0,,,-,-,-
111010310,3,さいたま市西区,西大宮,0,,,3148,1927,1105
11101031001,4,さいたま市西区,西大宮一丁目,0,,,947,451,455
11101031002,4,さいたま市西区,西大宮二丁目,0,,,408,279,108
11101031003,4,さいたま市西区,西大宮三丁目,0,,,1082,673,389
11101031004,4,さいたま市西区,西大宮四丁目,0,,,711,524,153
11102,1,さいたま市北区,,0,,,65639,36807,22210
111020010,2,さいたま市北区,大成町,0,,,2638,1504,951
111020020,3,さいたま市北区,東大成町,0,,,4983,2319,2028
11102002001,4,さいたま市北区,東大成町一丁目,0,,,2447,895,1026
11102002002,4,さいたま市北区,東大成町二丁目,0,,,2536,1424,1002
111020030,3,さいたま市北区,日進町,0,,,13997,8274,4532
11102003001,4,さいたま市北区,日進町一丁目,0,,,4136,2713,722
11102003002,4,さいたま市北区,日進町二丁目,0,,,4774,2747,1820
11102003003,4,さいたま市北区,日進町三丁目,0,,,2676,1499,984
11102003004,4,さいたま市北区,日進町二丁目,0,,,2411,1315,1006
111020040,2,さいたま市北区,櫛引町,0,,,2064,1530,469
111020050,3,さいたま市北区,宮原町,0,,,13556,7839,4507
11102005001,4,さいたま市北区,宮原町一丁目,0,,,4361,2870,793
11102005002,4,さいたま市北区,宮原町二丁目,0,,,2989,1479,1286
11102005003,4,さいたま市北区,宮原町三丁目,0,,,3362,1756,1432
11102005004,4,さいたま市北区,宮原町四丁目,0,,,2844,1734,996
111020060,3,さいたま市北区,吉野町,0,,,4730,2638,1740
11102006001,4,さいたま市北区,吉野町一丁目,0,,,3053,1429,1348
11102006002,4,さいたま市北区,吉野町二丁目,0,,,1677,1209,392
111020070,2,さいたま市北区,別所町,0,,,2380,1637,619
111020080,2,さいたま市北区,奈良町,0,,,4191,2650,1312
111020090,3,さいたま市北区,植竹町,0,,,2883,1345,574
11102009001,4,さいたま市北区,植竹町一丁目,0,,,2171,1236,496
11102009002,4,さいたま市北区,植竹町二丁目,0,,,712,109,78
111020100,2,さいたま市北区,盆栽町,0,,,1733,1032,560
111020110,3,さいたま市北区,土呂町,0,,,6024,2468,3170
11102011000,4,さいたま市北区,土呂町,0,,,315,111,183
11102011001,4,さいたま市北区,土呂町一丁目,0,,,2991,1283,1500
11102011002,4,さいたま市北区,土呂町二丁目,0,,,2718,1074,1487
111020130,2,さいたま市北区,今羽町,0,,,1707,1097,384
111020140,2,さいたま市北区,本郷町,0,,,4753,2474,1364
111020150,3,さいたま市北区,見沼,0,,,-,-,-
11102015001,4,さいたま市北区,見沼一丁目,0,,,-,-,-
11102015002,4,さいたま市北区,見沼二丁目,0,,,-,-,-
11102015003,4,さいたま市北区,見沼三丁目,0,,,-,-,-
11103,1,さいたま市大宮区,,0,,,54410,30217,19237
111030010,3,さいたま市大宮区,大原,0,,,423,340,61
11103001006,4,さいたま市大宮区,大原六丁目,0,,,191,144,33
11103001007,4,さいたま市大宮区,大原七丁目,0,,,232,196,28
111030020,3,さいたま市大宮区,北袋町,0,,,2762,1770,766
11103002001,4,さいたま市大宮区,北袋町一丁目,0,,,1431,970,332
11103002002,4,さいたま市大宮区,北袋町二丁目,0,,,1331,800,434
111030030,3,さいたま市大宮区,吉敷町,0,,,2844,1362,1122
11103003001,4,さいたま市大宮区,吉敷町一丁目,0,,,623,343,229
11103003002,4,さいたま市大宮区,吉敷町二丁目,0,,,814,455,254
11103003003,4,さいたま市大宮区,吉敷町三丁目,0,,,658,311,279
11103003004,4,さいたま市大宮区,吉敷町四丁目,0,,,749,253,360
111030040,3,さいたま市大宮区,浅間町,0,,,1275,718,452
11103004001,4,さいたま市大宮区,浅間町一丁目,0,,,609,303,259
11103004002,4,さいたま市大宮区,浅間町二丁目,0,,,666,415,193
111030050,3,さいたま市大宮区,天沼町,0,,,4066,2470,1325
11103005001,4,さいたま市大宮区,天沼町一丁目,0,,,1899,1170,613
11103005002,4,さいたま市大宮区,天沼町二丁目,0,,,2167,1300,712
111030060,3,さいたま市大宮区,堀の内町,0,,,3844,2441,1179
11103006001,4,さいたま市大宮区,堀の内町一丁目,0,,,2117,1368,631
11103006002,4,さいたま市大宮区,堀の内町二丁目,0,,,794,450,296
11103006003,4,さいたま市大宮区,堀の内町三丁目,0,,,933,623,252
111030070,3,さいたま市大宮区,寿能町,0,,,2066,918,472
11103007001,4,さいたま市大宮区,寿能町一丁目,0,,,696,308,259
11103007002,4,さいたま市大宮区,寿能町二丁目,0,,,1370,610,213
111030080,3,さいたま市大宮区,高鼻町,0,,,1792,1156,518
11103008001,4,さいたま市大宮区,高鼻町一丁目,0,,,889,569,254
11103008002,4,さいたま市大宮区,高鼻町二丁目,0,,,610,388,192
11103008003,4,さいたま市大宮区,高鼻町三丁目,1,,8004,293,199,72
11103008004,4,さいたま市大宮区,高鼻町四丁目,2,8003,,X,X,X
111030090,3,さいたま市大宮区,土手町,0,,,2197,1028,962
11103009001,4,さいたま市大宮区,土手町一丁目,0,,,1119,516,474
11103009002,4,さいたま市大宮区,土手町二丁目,0,,,371,189,146
11103009003,4,さいたま市大宮区,土手町三丁目,0,,,707,323,342
111030100,3,さいたま市大宮区,宮町,0,,,1935,654,1084
11103010001,4,さいたま市大宮区,宮町一丁目,0,,,111,58,46
11103010002,4,さいたま市大宮区,宮町二丁目,0,,,217,94,102
11103010003,4,さいたま市大宮区,宮町三丁目,0,,,412,216,158
11103010004,4,さいたま市大宮区,宮町四丁目,0,,,701,199,414
11103010005,4,さいたま市大宮区,宮町五丁目,0,,,494,87,364
111030110,3,さいたま市大宮区,大門町,0,,,757,454,239
11103011001,4,さいたま市大宮区,大門町一丁目,0,,,5,4,-
11103011002,4,さいたま市大宮区,大門町二丁目,0,,,18,10,7
11103011003,4,さいたま市大宮区,大門町三丁目,0,,,734,440,232
111030120,3,さいたま市大宮区,仲町,0,,,407,102,227
11103012001,4,さいたま市大宮区,仲町一丁目,0,,,36,10,11
11103012002,4,さいたま市大宮区,仲町二丁目,0,,,55,14,27
11103012003,4,さいたま市大宮区,仲町三丁目,0,,,316,78,189
111030130,3,さいたま市大宮区,下町,0,,,1537,1263,198
11103013001,4,さいたま市大宮区,下町一丁目,0,,,187,103,68
11103013002,4,さいたま市大宮区,下町二丁目,0,,,181,56,92
11103013003,4,さいたま市大宮区,下町三丁目,0,,,1169,1104,38
111030140,3,さいたま市大宮区,東町,0,,,1531,850,555
11103014001,4,さいたま市大宮区,東町一丁目,0,,,714,406,242
11103014002,4,さいたま市大宮区,東町二丁目,0,,,817,444,313
111030150,3,さいたま市大宮区,桜木町,0,,,5027,2522,1946
11103015001,4,さいたま市大宮区,桜木町一丁目,0,,,670,417,200
11103015002,4,さいたま市大宮区,桜木町二丁目,0,,,852,309,435
11103015003,4,さいたま市大宮区,桜木町三丁目,0,,,577,333,118
11103015004,4,さいたま市大宮区,桜木町四丁目,0,,,2928,1463,1193
111030160,2,さいたま市大宮区,錦町,0,,,-,-,-
111030170,3,さいたま市大宮区,大成町,0,,,5524,2780,2183
11103017001,4,さいたま市大宮区,大成町一丁目,0,,,2086,893,849
11103017002,4,さいたま市大宮区,大成町二丁目,0,,,1374,729,568
11103017003,4,さいたま市大宮区,大成町三丁目,0,,,2064,1158,766
111030180,2,さいたま市大宮区,櫛引町,0,,,2831,1584,1069
111030190,3,さいたま市大宮区,三橋,0,,,9133,5520,3004
11103019001,4,さいたま市大宮区,三橋一丁目,0,,,3708,2154,1227
11103019002,4,さいたま市大宮区,三橋二丁目,0,,,2525,1524,821
11103019003,4,さいたま市大宮区,三橋三丁目,0,,,758,454,274
11103019004,4,さいたま市大宮区,三橋四丁目,0,,,2142,1388,682
111030200,3,さいたま市大宮区,上小町,0,,,4459,2285,1875
11103020001,4,さいたま市大宮区,上小町,0,,,1883,1001,760
11103020002,4,さいたま市大宮区,上小町,0,,,2576,1284,1115
11104,1,さいたま市見沼区,,0,,,69841,46227,17945
111040010,3,さいたま市見沼区,大和田町,0,,,7154,4634,2236
11104001001,4,さいたま市見沼区,大和田町一丁目,0,,,3811,2356,1308
11104001002,4,さいたま市見沼区,大和田町二丁目,0,,,3343,2278,928
111040020,2,さいたま市見沼区,砂町,0,,,-,-,-
111040030,2,さいたま市見沼区,堀崎町,0,,,3500,2359,1041
111040041,3,さいたま市見沼区,島町,0,,,350,309,36
11104004101,4,さいたま市見沼区,島町一丁目,0,,,184,160,20
11104004102,4,さいたま市見沼区,島町二丁目,0,,,166,149,16
111040042,2,さいたま市見沼区,島町,0,,,1995,1639,307
111040050,3,さいたま市見沼区,東大宮,0,,,12967,5758,6050
11104005001,4,さいたま市見沼区,東大宮一丁目,0,,,1397,661,677
11104005002,4,さいたま市見沼区,東大宮二丁目,0,,,1295,617,536
11104005003,4,さいたま市見沼区,東大宮三丁目,0,,,1129,454,171
11104005004,4,さいたま市見沼区,東大宮四丁目,0,,,2855,1279,1421
11104005005,4,さいたま市見沼区,東大宮五丁目,0,,,1917,717,1100
11104005006,4,さいたま市見沼区,東大宮六丁目,0,,,2042,910,1025
11104005007,4,さいたま市見沼区,東大宮七丁目,0,,,2332,1120,1120
111040060,3,さいたま市見沼区,片柳,0,,,208,200,5
11104006001,4,さいたま市見沼区,片柳一丁目,0,,,156,151,3
11104006002,4,さいたま市見沼区,片柳二丁目,0,,,52,49,2
111040070,2,さいたま市見沼区,大字片柳,1,,0230;0240,663,620,25
111040080,2,さいたま市見沼区,片柳東,0,,,6,6,-
111040090,2,さいたま市見沼区,大字山,0,,,190,178,9
111040100,3,さいたま市見沼区,染谷,0,,,401,390,2
11104010001,4,さいたま市見沼区,染谷一丁目,0,,,80,77,1
11104010002,4,さいたま市見沼区,染谷二丁目,1,,021001;021002,69,66,1
11104010003,4,さいたま市見沼区,染谷三丁目,0,,,252,247,-
111040110,2,さいたま市見沼区,大字染谷,0,,,240,212,19
111040120,2,さいたま市見沼区,大字東新井,0,,,1794,1469,256
111040130,2,さいたま市見沼区,大字笹丸,0,,,110,100,5
111040140,2,さいたま市見沼区,大字御蔵,0,,,2628,2120,439
111040150,2,さいたま市見沼区,大字南中野,0,,,2920,2195,645
111040160,2,さいたま市見沼区,大字南中丸,0,,,3781,2989,649
111040170,2,さいたま市見沼区,大字中川,0,,,3142,2339,665
111040180,2,さいたま市見沼区,大字上山口新田,0,,,298,271,19
111040190,2,さいたま市見沼区,大字西山村新田,0,,,24,15,8
111040200,2,さいたま市見沼区,大字新右エ門新田,0,,,41,27,12
111040210,3,さいたま市見沼区,加田屋,0,,,X,X,X
11104021001,4,さいたま市見沼区,加田屋一丁目,2,10002,,X,X,X
11104021002,4,さいたま市見沼区,加田屋二丁目,2,10002,,X,X,X
111040220,2,さいたま市見沼区,大字加田屋新田,0,,,-,-,-
111040230,2,さいたま市見沼区,大字西山新田,2,70,,X,X,X
111040240,2,さいたま市見沼区,大字見山,2,70,,X,X,X
111040250,2,さいたま市見沼区,大字膝子,0,,,227,217,4
111040260,2,さいたま市見沼区,大字大谷,0,,,3973,2470,663
111040270,2,さいたま市見沼区,大字蓮沼,0,,,4201,2972,1007
111040280,2,さいたま市見沼区,大字風渡野,0,,,1916,1275,578
111040290,2,さいたま市見沼区,大字東門前,0,,,1734,1208,406
111040300,3,さいたま市見沼区,東宮下,0,,,276,250,15
11104030001,4,さいたま市見沼区,東宮下一丁目,0,,,71,66,1
11104030002,4,さいたま市見沼区,東宮下二丁目,0,,,166,146,14
11104030003,4,さいたま市見沼区,東宮下三丁目,0,,,39,38,-
111040310,2,さいたま市見沼区,大字東宮下,0,,,1404,927,137
111040320,2,さいたま市見沼区,大字新堤,0,,,1405,798,151
111040330,3,さいたま市見沼区,深作,0,,,1671,1247,378
11104033001,4,さいたま市見沼区,深作一丁目,0,,,591,409,168
11104033002,4,さいたま市見沼区,深作二丁目,0,,,390,313,63
11104033003,4,さいたま市見沼区,深作三丁目,0,,,612,448,147
11104033004,4,さいたま市見沼区,深作四丁目,0,,,-,-,-
11104033005,4,さいたま市見沼区,深作五丁目,0,,,78,77,-
111040340,2,さいたま市見沼区,大字深作,0,,,326,250,68
111040350,2,さいたま市見沼区,大字丸ケ崎,0,,,601,435,145
111040360,3,さいたま市見沼区,宮ケ谷塔,0,,,196,175,16
11104036001,4,さいたま市見沼区,宮ケ谷塔一丁目,1,,36002,38,38,-
11104036002,4,さいたま市見沼区,宮ケ谷塔二丁目,2,36001,,X,X,X
11104036003,4,さいたま市見沼区,宮ケ谷塔三丁目,0,,,115,111,1
11104036004,4,さいたま市見沼区,宮ケ谷塔四丁目,0,,,43,26,15
111040370,2,さいたま市見沼区,大字宮ケ谷塔,0,,,54,51,-
111040380,2,さいたま市見沼区,大字小深作,0,,,2506,1876,399
111040390,2,さいたま市見沼区,丸ケ崎町,0,,,1369,606,727
111040400,3,さいたま市見沼区,卸町,0,,,-,-,-
11104040001,4,さいたま市見沼区,卸町一丁目,0,,,-,-,-
11104040002,4,さいたま市見沼区,卸町二丁目,0,,,-,-,-
111040411,3,さいたま市見沼区,春野,0,,,2930,1873,32
11104041101,4,さいたま市見沼区,春野一丁目,0,,,1497,822,22
11104041102,4,さいたま市見沼区,春野二丁目,0,,,325,-,3
11104041103,4,さいたま市見沼区,春野三丁目,0,,,573,563,5
11104041104,4,さいたま市見沼区,春野四丁目,0,,,535,488,2
111040412,2,さいたま市見沼区,春野,0,,,-,-,-
111040420,3,さいたま市見沼区,春岡,0,,,2640,1767,791
11104042001,4,さいたま市見沼区,春岡一丁目,0,,,567,423,115
11104042002,4,さいたま市見沼区,春岡二丁目,0,,,919,609,285
11104042003,4,さいたま市見沼区,春岡三丁目,0,,,1154,735,391
11105,1,さいたま市中央区,,0,,,47161,26216,16945
111050030,3,さいたま市中央区,上落合,0,,,9208,6250,2196
11105003001,4,さいたま市中央区,上落合一丁目,0,,,1456,1195,213
11105003002,4,さいたま市中央区,上落合二丁目,0,,,1650,1255,244
11105003003,4,さいたま市中央区,上落合三丁目,0,,,1105,627,392
11105003004,4,さいたま市中央区,上落合四丁目,0,,,389,246,123
11105003005,4,さいたま市中央区,上落合五丁目,0,,,996,442,374
11105003006,4,さいたま市中央区,上落合六丁目,0,,,1127,798,266
11105003007,4,さいたま市中央区,上落合七丁目,0,,,1066,846,110
11105003008,4,さいたま市中央区,上落合八丁目,0,,,761,516,206
11105003009,4,さいたま市中央区,上落合九丁目,0,,,658,325,268
111050040,2,さいたま市中央区,大字上落合,0,,,-,-,-
111050050,2,さいたま市中央区,大字下落合,0,,,1785,1009,521
111050060,3,さいたま市中央区,下落合,0,,,5376,2297,2500
11105006002,4,さいたま市中央区,下落合二丁目,0,,,966,432,468
11105006003,4,さいたま市中央区,下落合三丁目,0,,,1038,424,351
11105006004,4,さいたま市中央区,下落合四丁目,0,,,857,332,486
11105006005,4,さいたま市中央区,下落合五丁目,0,,,713,360,279
11105006006,4,さいたま市中央区,下落合六丁目,0,,,1070,434,573
11105006007,4,さいたま市中央区,下落合七丁目,0,,,732,315,343
111050070,3,さいたま市中央区,新中里,0,,,4267,2283,1291
11105007001,4,さいたま市中央区,新中里一丁目,0,,,850,376,163
11105007002,4,さいたま市中央区,新中里二丁目,0,,,599,340,205
11105007003,4,さいたま市中央区,新中里三丁目,0,,,665,450,190
11105007004,4,さいたま市中央区,新中里四丁目,0,,,1050,550,329
11105007005,4,さいたま市中央区,新中里五丁目,0,,,1103,567,404
111050080,3,さいたま市中央区,鈴谷,0,,,5646,2894,2392
11105008001,4,さいたま市中央区,鈴谷一丁目,0,,,85,44,36
11105008002,4,さいたま市中央区,鈴谷二丁目,0,,,700,263,395
11105008003,4,さいたま市中央区,鈴谷三丁目,0,,,701,147,426
11105008004,4,さいたま市中央区,鈴谷四丁目,0,,,1338,709,583
11105008005,4,さいたま市中央区,鈴谷五丁目,0,,,457,242,198
11105008006,4,さいたま市中央区,鈴谷六丁目,0,,,554,413,111
11105008007,4,さいたま市中央区,鈴谷七丁目,0,,,1176,796,318
11105008008,4,さいたま市中央区,鈴谷八丁目,0,,,455,222,208
11105008009,4,さいたま市中央区,鈴谷九丁目,0,,,180,58,117
111050090,3,さいたま市中央区,大戸,0,,,4515,2473,1781
11105009001,4,さいたま市中央区,大戸一丁目,0,,,1053,596,376
11105009002,4,さいたま市中央区,大戸二丁目,0,,,431,246,163
11105009003,4,さいたま市中央区,大戸三丁目,0,,,527,231,274
11105009004,4,さいたま市中央区,大戸四丁目,0,,,779,488,252
11105009005,4,さいたま市中央区,大戸五丁目,0,,,1051,573,405
11105009006,4,さいたま市中央区,大戸六丁目,0,,,674,339,311
111050100,3,さいたま市中央区,八王子,0,,,2215,1516,597
11105010001,4,さいたま市中央区,八王子一丁目,0,,,72,25,46
11105010002,4,さいたま市中央区,八王子二丁目,0,,,386,249,127
11105010003,4,さいたま市中央区,八王子三丁目,0,,,777,469,273
11105010004,4,さいたま市中央区,八王子四丁目,0,,,242,136,98
11105010005,4,さいたま市中央区,八王子五丁目,0,,,738,637,53
111050110,3,さいたま市中央区,上峰,0,,,2911,1396,1337
11105011001,4,さいたま市中央区,上峰一丁目,0,,,783,472,280
11105011002,4,さいたま市中央区,上峰二丁目,0,,,902,441,403
11105011003,4,さいたま市中央区,上峰三丁目,0,,,720,331,349
11105011004,4,さいたま市中央区,上峰四丁目,0,,,506,152,305
111050120,3,さいたま市中央区,円阿弥,0,,,1681,1121,502
11105012001,4,さいたま市中央区,円阿弥一丁目,0,,,21,21,-
11105012002,4,さいたま市中央区,円阿弥二丁目,0,,,220,147,70
11105012003,4,さいたま市中央区,円阿弥三丁目,0,,,107,30,69
11105012004,4,さいたま市中央区,円阿弥四丁目,0,,,435,268,137
11105012005,4,さいたま市中央区,円阿弥五丁目,0,,,600,490,99
11105012006,4,さいたま市中央区,円阿弥六丁目,0,,,58,32,25
11105012007,4,さいたま市中央区,円阿弥七丁目,0,,,240,133,102
111050130,3,さいたま市中央区,桜丘,0,,,1047,601,358
11105013001,4,さいたま市中央区,桜丘一丁目,0,,,599,419,118
11105013002,4,さいたま市中央区,桜丘二丁目,0,,,448,182,240
111050140,3,さいたま市中央区,本町西,0,,,3265,1706,1223
11105014001,4,さいたま市中央区,本町西一丁目,0,,,651,301,325
11105014002,4,さいたま市中央区,本町西二丁目,0,,,488,237,213
11105014003,4,さいたま市中央区,本町西三丁目,0,,,841,438,319
11105014004,4,さいたま市中央区,本町西四丁目,0,,,669,229,271
11105014005,4,さいたま市中央区,本町西五丁目,0,,,473,423,38
11105014006,4,さいたま市中央区,本町西六丁目,0,,,143,78,57
111050150,3,さいたま市中央区,本町東,0,,,5173,2668,2182
11105015001,4,さいたま市中央区,本町東一丁目,0,,,547,244,261
11105015002,4,さいたま市中央区,本町東二丁目,0,,,660,238,385
11105015003,4,さいたま市中央区,本町東三丁目,0,,,626,189,374
11105015004,4,さいたま市中央区,本町東四丁目,0,,,885,423,403
11105015005,4,さいたま市中央区,本町東五丁目,0,,,773,394,349
11105015006,4,さいたま市中央区,本町東六丁目,0,,,437,258,163
11105015007,4,さいたま市中央区,本町東七丁目,0,,,1245,922,247
111050160,2,さいたま市中央区,新都心,0,,,72,2,65
11106,1,さいたま市桜区,,0,,,45967,24528,17451
111060010,3,さいたま市桜区,西堀,0,,,7789,4290,3169
11106001001,4,さいたま市桜区,西堀一丁目,0,,,372,141,198
11106001002,4,さいたま市桜区,西堀二丁目,0,,,999,356,601
11106001003,4,さいたま市桜区,西堀三丁目,0,,,926,358,529
11106001004,4,さいたま市桜区,西堀四丁目,0,,,1224,1041,132
11106001005,4,さいたま市桜区,西堀五丁目,0,,,482,354,102
11106001006,4,さいたま市桜区,西堀六丁目,0,,,958,362,550
11106001007,4,さいたま市桜区,西堀七丁目,0,,,1069,668,367
11106001008,4,さいたま市桜区,西堀八丁目,0,,,750,384,342
11106001009,4,さいたま市桜区,西堀九丁目,0,,,670,470,181
11106001010,4,さいたま市桜区,西堀十丁目,0,,,339,156,167
111060020,3,さいたま市桜区,田島,0,,,7109,2923,2306
11106002001,4,さいたま市桜区,田島一丁目,0,,,748,469,260
11106002002,4,さいたま市桜区,田島二丁目,0,,,639,285,340
11106002003,4,さいたま市桜区,田島三丁目,0,,,1023,541,435
11106002004,4,さいたま市桜区,田島四丁目,0,,,1122,558,536
11106002005,4,さいたま市桜区,田島五丁目,0,,,741,206,515
11106002006,4,さいたま市桜区,田島六丁目,0,,,1695,-,10
11106002007,4,さいたま市桜区,田島七丁目,0,,,73,61,7
11106002008,4,さいたま市桜区,田島八丁目,0,,,248,120,99
11106002009,4,さいたま市桜区,田島九丁目,0,,,225,115,86
11106002010,4,さいたま市桜区,田島十丁目,0,,,595,568,18
111060030,3,さいたま市桜区,新開,0,,,657,489,146
11106003001,4,さいたま市桜区,新開一丁目,0,,,456,351,92
11106003002,4,さいたま市桜区,新開二丁目,0,,,201,138,54
11106003003,4,さいたま市桜区,新開三丁目,0,,,-,-,-
11106003004,4,さいたま市桜区,新開四丁目,0,,,-,-,-
111060040,3,さいたま市桜区,道場,0,,,2091,1503,528
11106004001,4,さいたま市桜区,道場一丁目,0,,,348,141,185
11106004002,4,さいたま市桜区,道場二丁目,0,,,1339,1083,235
11106004003,4,さいたま市桜区,道場三丁目,0,,,404,279,108
11106004004,4,さいたま市桜区,道場四丁目,0,,,-,-,-
11106004005,4,さいたま市桜区,道場五丁目,0,,,-,-,-
111060050,2,さいたま市桜区,大字道場,2,9006,,X,X,X
111060060,3,さいたま市桜区,町谷,0,,,1834,1173,584
11106006001,4,さいたま市桜区,町谷一丁目,0,,,396,263,119
11106006002,4,さいたま市桜区,町谷二丁目,0,,,332,276,50
11106006003,4,さいたま市桜区,町谷三丁目,0,,,726,403,274
11106006004,4,さいたま市桜区,町谷四丁目,0,,,380,231,141
111060070,3,さいたま市桜区,南元宿,0,,,1646,1033,489
11106007001,4,さいたま市桜区,南元宿一丁目,0,,,538,326,196
11106007002,4,さいたま市桜区,南元宿二丁目,0,,,1108,707,293
111060080,3,さいたま市桜区,中島,0,,,2083,895,1074
11106008001,4,さいたま市桜区,中島一丁目,0,,,1095,374,636
11106008002,4,さいたま市桜区,中島二丁目,0,,,430,186,236
11106008003,4,さいたま市桜区,中島三丁目,0,,,193,93,87
11106008004,4,さいたま市桜区,中島四丁目,0,,,365,242,115
111060090,3,さいたま市桜区,栄和,0,,,4786,2329,2242
11106009001,4,さいたま市桜区,栄和一丁目,0,,,725,325,368
11106009002,4,さいたま市桜区,栄和二丁目,0,,,877,578,266
11106009003,4,さいたま市桜区,栄和三丁目,0,,,971,498,437
11106009004,4,さいたま市桜区,栄和四丁目,0,,,664,338,311
11106009005,4,さいたま市桜区,栄和五丁目,0,,,809,298,445
11106009006,4,さいたま市桜区,栄和六丁目,1,,50,740,292,415
111060100,2,さいたま市桜区,大字栄和,0,,,-,-,-
111060110,3,さいたま市桜区,山久保,0,,,957,555,342
11106011001,4,さいたま市桜区,山久保一丁目,0,,,447,235,184
11106011002,4,さいたま市桜区,山久保二丁目,0,,,510,320,158
111060120,2,さいたま市桜区,大字上大久保,0,,,2695,1289,1320
111060130,2,さいたま市桜区,大字下大久保,0,,,3136,1013,2018
111060140,2,さいたま市桜区,大字大久保領家,0,,,3119,1399,1119
111060150,2,さいたま市桜区,大字神田,0,,,2315,1298,914
111060160,2,さいたま市桜区,大字白鍬,0,,,2931,2153,639
111060170,2,さいたま市桜区,大字在家,0,,,145,132,12
111060180,2,さいたま市桜区,大字宿,0,,,197,172,21
111060190,2,さいたま市桜区,大字五関,0,,,873,560,296
111060200,2,さいたま市桜区,大字塚本,0,,,627,566,47
111060210,2,さいたま市桜区,大字昭和,0,,,-,-,-
111060220,3,さいたま市桜区,桜田,0,,,977,756,185
11106022001,4,さいたま市桜区,桜田一丁目,0,,,301,247,37
11106022002,4,さいたま市桜区,桜田二丁目,0,,,525,400,112
11106022003,4,さいたま市桜区,桜田三丁目,0,,,151,109,36
111060230,2,さいたま市桜区,大字田島,0,,,-,-,-
11107,1,さいたま市浦和区,,0,,,73771,44575,23623
111070010,3,さいたま市浦和区,岸町,0,,,5894,3416,2127
11107001001,4,さいたま市浦和区,岸町一丁目,0,,,717,428,254
11107001002,4,さいたま市浦和区,岸町二丁目,0,,,708,435,247
11107001003,4,さいたま市浦和区,岸町三丁目,0,,,532,279,232
11107001004,4,さいたま市浦和区,岸町四丁目,0,,,1248,660,515
11107001005,4,さいたま市浦和区,岸町五丁目,0,,,636,305,275
11107001006,4,さいたま市浦和区,岸町六丁目,0,,,831,567,209
11107001007,4,さいたま市浦和区,岸町七丁目,0,,,1222,742,395
111070020,3,さいたま市浦和区,高砂,0,,,1964,1160,652
11107002001,4,さいたま市浦和区,高砂一丁目,0,,,231,189,33
11107002002,4,さいたま市浦和区,高砂二丁目,0,,,393,234,137
11107002003,4,さいたま市浦和区,高砂三丁目,0,,,573,323,193
11107002004,4,さいたま市浦和区,高砂四丁目,0,,,767,414,289
